2165,26725
2166,26706
2167,27447
2168,29380
2169,27576
2170,29165
2171,29235
2172,26120
2173,27225
2174,27250
2175,28727
2176,28165
2177,26096
2178,29439
2179,27035
2180,26154
2181,29013
2182,27309
2183,28680
2184,27559
2185,26782
2186,30440
2187,28634
2188,26099
2189,32472
2190,27433
2191,27795
2192,26670
2193,27785
2194,27730
2195,26330
2196,26422
2197,27326
2198,27281
2199,27656
2200,26716
2201,28467
2202,28965
2203,29475
2204,28835
2205,27687
2206,26119
2207,27989
2208,26050
2209,28540
2210,27553
2211,29895
2212,28992
2213,27576
2214,27954
2215,29372
2216,27698
2217,28084
2218,27554
2219,26685
2220,30868
2221,27146
2222,27730
2223,29107
2224,29748
2225,28431
2226,27693
2227,28584
2228,31269
2229,26011
2230,29828
2231,29441
2232,30536
2233,28008
2234,26093
2235,26159
2236,29217
2237,29211
2238,29004
2239,31264
2240,30781
2241,30565
2242,28860
2243,29838
2244,28126
2245,26992
2246,26316
2247,28160
2248,27977
2249,29170
2250,28492
2251,31505
2252,28904
2253,27479
2254,29783
2255,27992
2256,27602
2257,28040
2258,26712
2259,29313
2260,29355
2261,31795
2262,29927
2263,29289
2264,27533
2265,28632
2266,29143
2267,31133
2268,28534
2269,31406
2270,31645
2271,27812
2272,28472
2273,29199
2274,30847
2275,30965
2276,27961
2277,28874
2278,29175
2279,29450
2280,27925
2281,29291
2282,28539
2283,27584
2284,28261
2285,29790
2286,29963
2287,31020
2288,30621
2289,27596
2290,28287
2291,31314
2292,29371
2293,29350
2294,31543
2295,28826
2296,29666
2297,28592
2298,31830
2299,28081
2300,30620
2301,29038
2302,31142
2303,29479
2304,29339
2305,29081
2306,29589
2307,29835
2308,32245
2309,27516
2310,30643
2311,30053
2312,29814
2313,31694
2314,28369
2315,29165
2316,30344
2317,28685
2318,31377
2319,32446
2320,34484
2321,28245
2322,27654
2323,31021
2324,30457
2325,27863
2326,30000
2327,30490
2328,30382
2329,29088
2330,29529
2331,27776
2332,35131
2333,28486
2334,33020
2335,29603
2336,32334
2337,28358
2338,28398
2339,30410
2340,29088
2341,30861
2342,30194
2343,30987
2344,33431
2345,27593
2346,30264
2347,29601
2348,29074
2349,30585
2350,34286
2351,27860
2352,29049
2353,31356
2354,30224
2355,32447
2356,35363
2357,31486
2358,27789
2359,33299
2360,31898
2361,29517
2362,31179
2363,30804
2364,33248
2365,29547
2366,29865
2367,29894
2368,30410
2369,29627
2370,32678
2371,29505
2372,30053
2373,29146
2374,28179
2375,28681
2376,29773
2377,34048
2378,33665
2379,31733
2380,29282
2381,28985
2382,30858
2383,30305
2384,31769
2385,31543
2386,30546
2387,29923
2388,28194
2389,30747
2390,30026
2391,30647
2392,34107
2393,30179
2394,30344
2395,33150
2396,30055
2397,29669
2398,29592
2399,31263
2400,31521
2401,28920
2402,30743
2403,32963
2404,32323
2405,31829
2406,30647
2407,31804
2408,31221
2409,29895
2410,29248
2411,31921
2412,32607
2413,30609
2414,30762
2415,30705
2416,29566
2417,31935
2418,32526
2419,29158
2420,31822
2421,29646
2422,31189
2423,31221
2424,32727
2425,32416
2426,31561
2427,32199
2428,30206
2429,32862
2430,33602
2431,30871
2432,31550
2433,30491
2434,30531
2435,29732
2436,31821
2437,31806
2438,33226
2439,31408
2440,31201
2441,31954
2442,30418
2443,33134
2444,30934
2445,33492
2446,32637
2447,31084
2448,30649
2449,30274
2450,33310
2451,30765
2452,31770
2453,33708
2454,30153
2455,31978
2456,30479
2457,29923
2458,31562
2459,33553
2460,31005
2461,31122
2462,34563
2463,33032
2464,28566
2465,32411
2466,31762
2467,33459
2468,33750
2469,30789
2470,31741
2471,30159
2472,30916
2473,34628
2474,31185
2475,30491
2476,31456
2477,31473
2478,32408
2479,31677
2480,33437
2481,32850
2482,31256
2483,30893
2484,31668
2485,31329
2486,31054
2487,30770
2488,34792
2489,29699
2490,35456
2491,30780
2492,32528
2493,34272
2494,32857
2495,36669
2496,32516
2497,35034
2498,31569
2499,31620
2500,33583
2501,30752
2502,31948
2503,29691
2504,33874
2505,32783
2506,29854
2507,31589
2508,32250
2509,31655
2510,30836
2511,31511
2512,35071
2513,33796
2514,30527
2515,32442
2516,32076
2517,32669
2518,31289
2519,34852
2520,35448
2521,33616
2522,33541
2523,32967
